"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"517","1.0003822380116911E+0","-1.9786666547686037E-20","8.8789140558875347E-38","1.2178448295860938E-14","3.1767366149680377E-2","-1.2162693111164356E-36","2.9999847437828802E+0","6.2701862979463163E+0","1.3725669934024225E+0","7.0899190997445402E+1","1.901109735892602E-7"
"516","1.0003813813399685E+0","-1.9786666591316942E-20","9.4558418619075651E-37","-4.1271178761255431E-15","3.1803907522840673E-2","1.1333418580857695E-34","2.9999846510015802E+0","6.2741819804393995E+0","1.3734416630925270E+0","7.0905364679039906E+1","1.901109735892602E-7"
"515","1.0003805257784042E+0","-1.9786666621817401E-20","-9.0777953022546844E-37","-1.2562864571588355E-14","3.1840520762928759E-2","-7.0862472887413811E-35","2.9999845581133902E+0","6.2781776466696737E+0","1.3743163292226424E+0","7.0912007288685501E+1","1.901109735892602E-7"
"514","1.0003796713230013E+0","-1.9785102014629257E-20","-4.9032616012397122E-26","1.3146223791081082E-13","3.1877206249863226E-2","-6.5084904969755640E-24","2.9999844651173699E+0","6.2821732965272048E+0","1.3751909917687035E+0","7.0919475902285001E+1","1.901109735892602E-7"
"513","1.0003788179697919E+0","-1.9785102007496151E-20","-6.7101327183389241E-37","3.4244213531507423E-15","3.1913964365424402E-2","-9.5864135703449970E-35","2.9999843720125701E+0","6.2861689299012307E+0","1.3760656507064646E+0","7.0927349804268303E+1","1.901109735892602E-7"
"512","1.0003779657148038E+0","-1.9789018472534913E-20","2.9060291240849254E-26","1.2443673392381731E-13","3.1950795494258118E-2","3.9306840685451736E-24","2.9999842787980402E+0","6.2901645466799723E+0","1.3769403060114564E+0","7.0934829755599793E+1","1.901109735892602E-7"
"511","1.0003771145541052E+0","-1.9789018481861073E-20","1.9390978917982196E-36","4.7315751246176663E-15","3.1987700022368948E-2","2.5043392865490351E-34","2.9999841854728402E+0","6.2941601467508992E+0","1.3778149576590457E+0","7.0942992923616700E+1","1.901109735892602E-7"
"510","1.0003762644837544E+0","-1.9788044206431402E-20","-1.1893600758125167E-36","-9.1152086169648777E-15","3.2024678339039929E-2","-1.5995814885302751E-34","2.9999840920359899E+0","6.2981557300003841E+0","1.3786896056243592E+0","7.0952376365495297E+1","1.901109735892602E-7"
"509","1.0003754154998492E+0","-1.9792435330496673E-20","2.5378509774520476E-36","1.7963239269102906E-15","3.2061730834830306E-2","2.9640090055983980E-34","2.9999839984865302E+0","6.3021512963140447E+0","1.3795642498823577E+0","7.0962478074762402E+1","1.901109735892602E-7"
"508","1.0003745675984814E+0","-1.9784207638897739E-20","1.4927234701585845E-26","1.0492570133004874E-13","3.2098857903595908E-2","1.8893541723886247E-24","2.9999839048234902E+0","6.3061468455763947E+0","1.3804388904077616E+0","7.0972516723969605E+1","1.901109735892602E-7"
"507","1.0003737207757861E+0","-1.9784207594499222E-20","-1.9067689272913518E-36","-1.9391912523901677E-15","3.2136059940161846E-2","-2.3547208962084358E-34","2.9999838110459001E+0","6.3101423776712258E+0","1.3813135271751318E+0","7.0982858301615593E+1","1.901109735892602E-7"
"506","1.0003728750278875E+0","-1.9781007305981862E-20","-2.3965656539370468E-37","1.7577320348111597E-14","3.2173337342926579E-2","-2.4866480965691596E-35","2.9999837171528001E+0","6.3141378924811606E+0","1.3821881601587742E+0","7.0994466758066594E+1","1.901109735892602E-7"
"505","1.0003720303509365E+0","-1.9781007214173067E-20","-9.6137415181142112E-37","-7.3895312678997602E-15","3.2210690512183185E-2","-1.7771490937715975E-34","2.9999836231431800E+0","6.3181333898879410E+0","1.3830627893328018E+0","7.1005802933315294E+1","1.901109735892602E-7"
"504","1.0003711867411040E+0","-1.9781007257107670E-20","-3.2914415794875038E-38","-1.2346062087006064E-14","3.2248119850286770E-2","7.4293355188380204E-35","2.9999835290160699E+0","6.3221288697723770E+0","1.3839374146711234E+0","7.1017958997442804E+1","1.901109735892602E-7"
"503","1.0003703441945713E+0","-1.9781007126080905E-20","-1.2871318758393456E-38","-8.4828050906096352E-15","3.2285625762206498E-2","-3.5433807837599329E-36","2.9999834347704901E+0","6.3261243320142606E+0","1.3848120361474248E+0","7.1030291702450299E+1","1.901109735892602E-7"
"502","1.0003695027075352E+0","-1.9781007036531963E-20","2.1939930511032341E-37","1.2970374876013768E-14","3.2323208655553895E-2","3.5762211571860306E-35","2.9999833404054299E+0","6.3301197764923449E+0","1.3856866537351649E+0","7.1043762771556004E+1","1.901109735892602E-7"
"501","1.0003686622762111E+0","-1.9780966432740064E-20","1.4600179370752739E-36","4.2321979433146200E-15","3.2360868939789060E-2","2.3880167736954771E-34","2.9999832459198998E+0","6.3341152030844752E+0","1.3865612674076033E+0","7.1057474099350500E+1","1.901109735892602E-7"
"500","1.0003678228968285E+0","-1.9780966473600178E-20","1.4643916025797982E-36","1.0059927358919611E-14","3.2398607027166924E-2","1.3258951795901529E-34","2.9999831513129100E+0","6.3381106116674228E+0","1.3874358771377651E+0","7.1072523750533605E+1","1.901109735892602E-7"
"499","1.0003669845656269E+0","-1.9780966465686219E-20","-8.0360650913050210E-37","-1.1835056257347452E-14","3.2436423332741056E-2","-1.4582227827141256E-34","2.9999830565834200E+0","6.3421060021168785E+0","1.3883104828984383E+0","7.1086351847855497E+1","1.901109735892602E-7"
"498","1.0003661472788721E+0","-1.9781347112168545E-20","1.2473900648769749E-36","1.4891044844066453E-14","3.2474318273072580E-2","1.8066393082978516E-34","2.9999829617304501E+0","6.3461013743076506E+0","1.3891850846622180E+0","7.1101715680831504E+1","1.901109735892602E-7"
"497","1.0003653110328385E+0","-1.9781184775380349E-20","4.4296564585881567E-37","-2.9183444805689107E-16","3.2512292268091506E-2","5.6515564335627792E-35","2.9999828667529700E+0","6.3500967281133640E+0","1.3900596824014404E+0","7.1117412757101803E+1","1.901109735892602E-7"
"496","1.0003644758238153E+0","-1.9781184702267221E-20","-5.7394200445119373E-36","1.4185408589362899E-14","3.2550345739815856E-2","-5.5644963832050035E-34","2.9999827716499601E+0","6.3540920634066547E+0","1.3909342760882251E+0","7.1134357150668393E+1","1.901109735892602E-7"
"495","1.0003636416481079E+0","-1.9781184682607283E-20","-1.7421968483169766E-36","1.4823083553045074E-14","3.2588479113049976E-2","-2.2143264631019451E-34","2.9999826764203998E+0","6.3580873800590467E+0","1.3918088656944476E+0","7.1150966785645593E+1","1.901109735892602E-7"
"494","1.0003628085020393E+0","-1.9781184598096839E-20","1.8291191454305153E-37","3.0052423230449805E-15","3.2626692814821626E-2","1.5175632069115732E-35","2.9999825810632599E+0","6.3620826779410438E+0","1.3926834511917616E+0","7.1168203766811303E+1","1.901109735892602E-7"
"493","1.0003619763819447E+0","-1.9781184512290485E-20","5.7377670055810934E-37","-3.8297053467541392E-15","3.2664987275004428E-2","1.0981798833167979E-34","2.9999824855775001E+0","6.3660779569220098E+0","1.3935580325515697E+0","7.1185515961994099E+1","1.901109735892602E-7"
"492","1.0003611452841763E+0","-1.9782181749566476E-20","-1.7595114382306788E-26","9.8497820360995900E-14","3.2703362925847919E-2","-4.5893648962319174E-24","2.9999823899620899E+0","6.3700732168702414E+0","1.3944326097450419E+0","7.1204166402292302E+1","1.901109735892602E-7"
"491","1.0003603152050997E+0","-1.9780151441527743E-20","1.8400138236298160E-26","9.2914376004998084E-14","3.2741820202458201E-2","3.4539868100031334E-24","2.9999822942159802E+0","6.3740684576528972E+0","1.3953071827430987E+0","7.1223348247761393E+1","1.901109735892602E-7"
"490","1.0003594861410978E+0","-1.9780151449336164E-20","-4.6091374563919308E-38","-1.1880474706207845E-14","3.2780359542499853E-2","1.8214652307975977E-36","2.9999821983381199E+0","6.3780636791360141E+0","1.3961817515164145E+0","7.1242192838515294E+1","1.901109735892602E-7"
"489","1.0003586580885651E+0","-1.9780151378632621E-20","-1.8851818459757140E-36","1.7181365047232683E-14","3.2818981386076029E-2","-3.2031119033953439E-34","2.9999821023274600E+0","6.3820588811845171E+0","1.3970563160354219E+0","7.1263607211647596E+1","1.901109735892602E-7"
"488","1.0003578310439132E+0","-1.9780151400576432E-20","1.6499452225670195E-36","1.7344203273786956E-14","3.2857686176303039E-2","2.5783954306508392E-34","2.9999820061829499E+0","6.3860540636621463E+0","1.3979308762702924E+0","7.1283461101505495E+1","1.901109735892602E-7"
"487","1.0003570050035704E+0","-1.9780151521516202E-20","2.5343095711314551E-36","5.0585746492343273E-15","3.2896474358648974E-2","3.0707145052942911E-34","2.9999819099035099E+0","6.3900492264315307E+0","1.3988054321909551E+0","7.1304733201650507E+1","1.901109735892602E-7"
"486","1.0003561799639735E+0","-1.9783387240544019E-20","-2.9685824133070659E-37","-1.1800874832469910E-14","3.2935346381825471E-2","4.0580636384277789E-35","2.9999818134880698E+0","6.3940443693540434E+0","1.3996799837670642E+0","7.1325690498574403E+1","1.901109735892602E-7"
