"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"158","9.9803617568461811E-1","2.7553113483167056E-20","4.9130527247317150E-3","-1.7852946989069608E-15","4.5063415148752957E-3","6.0897940495440163E-15","3.0000380977577201E+0","1.9482326111023407E+0","4.2647533109903552E-1","1.7452205957025599E+0","1.901109735892602E-7"
"157","9.9691001146107916E-1","2.7553332095709447E-20","4.6826434298534040E-3","-3.1459696420015399E-16","5.9598246883775883E-3","-4.7263276448651963E-16","3.0000380621890299E+0","2.5750242790365649E+0","5.6368234764780178E-1","8.3120328025296804E+0","1.901109735892602E-7"
"156","9.9802797513101804E-1","2.7553113484578805E-20","4.9132655275240678E-3","1.9138451209385806E-16","4.5207938318216033E-3","-1.9316068842536978E-15","3.0000380175355601E+0","1.9522129050405381E+0","4.2734663217750563E-1","1.7346792453969000E+0","1.901109735892602E-7"
"155","9.9691688647782795E-1","2.7553330781685447E-20","4.6870855261766462E-3","1.6698656717277833E-16","5.9552716482508330E-3","-4.3638255888956268E-15","3.0000379480613200E+0","2.5710283970811108E+0","5.6280763429464586E-1","8.1262415677441897E+0","1.901109735892602E-7"
"154","9.9801979846755140E-1","2.7553113486896457E-20","4.9134655030003156E-3","-1.2251928591737506E-15","4.5351577683225555E-3","7.7693767313424092E-15","3.0000379381374001E+0","1.9561936148032926E+0","4.2821802428151073E-1","1.7238825896468399E+0","1.901109735892602E-7"
"153","9.9801164539360820E-1","2.7553113486651057E-20","4.9136525597723987E-3","-4.3752056952221996E-15","4.5494341434357370E-3","2.0377811062958977E-14","3.0000378595646500E+0","1.9601747279719186E+0","4.2908950469255464E-1","1.7128289572183599E+0","1.901109735892602E-7"
"152","9.9692375389233945E-1","2.7553332854381039E-20","4.6914579187309719E-3","-7.4441298409087099E-17","5.9506488710274075E-3","-1.1069586697196211E-15","3.0000378362793101E+0","2.5670325083535612E+0","5.6193291945905322E-1","7.9442191886710702E+0","1.901109735892602E-7"
"151","9.9800351561327005E-1","2.7553113487616183E-20","4.9138266056320476E-3","3.8685143124634843E-15","4.5636237603875638E-3","-1.4917578486925424E-14","3.0000377818187598E+0","1.9641562325827038E+0","4.2996107079173623E-1","1.7015167109959000E+0","1.901109735892602E-7"
"150","9.9693061405590622E-1","2.7553330554131142E-20","4.6957617692934689E-3","-7.9416179467506656E-16","5.9459569701453344E-3","1.1424449181984724E-15","3.0000377268101199E+0","2.5630366137293517E+0","5.6105820333265988E-1","7.7658680216585303E+0","1.901109735892602E-7"
"149","9.9799540883520133E-1","2.7553113486062427E-20","4.9139875475185625E-3","1.6979776853604271E-15","4.5777274068653159E-3","-7.2855659796079201E-15","3.0000377049012101E+0","1.9681381171070627E+0","4.3083272005540568E-1","1.6899442525159201E+0","1.901109735892602E-7"
