"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"698","1.1379400821512216E+0","1.1284777304996799E-27","1.6639035702326449E-1","3.7117943876736724E-15","-2.2409655788940144E-1","-4.1749877139974635E-15","3.0532983493201198E+0","3.0890843537908412E+0","1.3692841528277896E+1","5.7309255381692502E+1","1.215058560962404E-2"
"697","1.0156812712390002E+0","-4.6414400084590906E-27","1.7731947975381812E-1","-4.1331653245888884E-13","-8.9019269792434463E-2","6.2879356895839663E-12","3.0532926063008001E+0","1.4269598601504361E+0","6.3252190599054394E+0","1.1317805746244800E+0","1.215058560962404E-2"
"696","1.0158453386294557E+0","5.7004633607085712E-27","1.7745482355729042E-1","-2.7659380002035267E-13","-8.9398723054321838E-2","4.2263406459939905E-12","3.0531028693167999E+0","1.4291649708784200E+0","6.3349935523739074E+0","1.1371173959967600E+0","1.215058560962404E-2"
"695","1.1377813885665518E+0","7.9376089229670827E-28","1.6661618655134897E-1","5.0946155209970531E-15","-2.2414230179429084E-1","-1.7297250841535877E-15","3.0530693778836602E+0","3.0875895174957559E+0","1.3686215436480111E+1","5.6831027267358600E+1","1.215058560962404E-2"
"694","1.0160095791864407E+0","5.3574035504683220E-27","1.7758959832952748E-1","6.0957439915296212E-14","-8.9777971267793938E-2","-8.4189129551485557E-13","3.0529137837187998E+0","1.4313701640009648E+0","6.3447684100689390E+0","1.1424383305629100E+0","1.215058560962404E-2"
"693","1.1376224485527104E+0","1.0656023590321627E-27","1.6684150358820868E-1","4.8200272664849636E-15","-2.2418734067477938E-1","-2.1443829097057224E-15","3.0528407597202398E+0","3.0860890356921926E+0","1.3679564320097663E+1","5.6355848704988098E+1","1.215058560962404E-2"
"692","1.0161739907641434E+0","-3.0445330709501779E-27","1.7772380855530548E-1","-3.0454269768652464E-13","-9.0157009307754443E-2","4.5632068480930414E-12","3.0527253440303701E+0","1.4335754792781787E+0","6.3545438092333306E+0","1.1477433285548300E+0","1.215058560962404E-2"
"691","1.1374632630894437E+0","1.3355758061292452E-27","1.6706630502821601E-1","4.9611419866711234E-15","-2.2423167270152872E-1","-4.2066082786353087E-15","3.0526124992324699E+0","3.0845828949412981E+0","1.3672888119560772E+1","5.5883709887899400E+1","1.215058560962404E-2"
"690","1.0163385712412141E+0","-3.4063128480274981E-29","1.7785745866446315E-1","-4.0883763731659042E-13","-9.0535832110149553E-2","6.1228291038254861E-12","3.0525375448718299E+0","1.4357809558730961E+0","6.3643199234632535E+0","1.1530323376594100E+0","1.215058560962404E-2"
"689","1.1373038331649570E+0","-5.8527523229046058E-28","1.6729058775930145E-1","5.1963341096773983E-15","-2.2427529605151814E-1","-9.2401975939991629E-16","3.0523846008309801E+0","3.0830710819577756E+0","1.3666186775980316E+1","5.5414600947553502E+1","1.215058560962404E-2"
