"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"73","1.0122573283799949E+0","-6.4544230688202522E-22","2.5091035693965539E-2","-1.3780906308675586E-16","-2.6586636558860080E-2","-5.4157153965018993E-15","3.0008441846633498E+0","2.2108171982632978E+0","1.2426210697219380E+0","1.0000000000000000E+0","2.528017528540000E-5"
"72","1.0138016068963387E+0","-6.4545134656743461E-22","2.4832082836408448E-2","5.2120362290504182E-16","-2.8474606825916383E-2","4.9031132084425199E-16","3.0008438468794201E+0","2.3859269425750065E+0","1.3410439777607761E+0","2.2633012541023301E+0","2.528017528540000E-5"
"71","1.0122792153885902E+0","-6.4544162771391487E-22","2.5089166920700331E-2","-1.2295675147632136E-16","-2.6616352056189427E-2","-4.5506206117446231E-15","3.0008438131817199E+0","2.2132467544738543E+0","1.2439866361467344E+0","1.0000000000000000E+0","2.528017528540000E-5"
"70","1.0123010865148605E+0","-6.4544087841328903E-22","2.5087255633095953E-2","-9.7386333467002323E-16","-2.6645966523840655E-2","-1.0551907357416601E-14","3.0008434512116202E+0","2.2156764125387838E+0","1.2453522598202218E+0","1.0000000000000000E+0","2.528017528540000E-5"
"69","1.0137804690385550E+0","-6.4545133098551812E-22","2.4837667482303399E-2","1.8201368277701121E-15","-2.8451834890976944E-2","-3.3866892807507825E-16","3.0008434495716800E+0","2.3834935402065165E+0","1.3396762495485239E+0","2.2193188604853500E+0","2.528017528540000E-5"
"68","1.0123229419093065E+0","-6.4544123075159065E-22","2.5085301610923406E-2","1.1389257702363346E-15","-2.6675480132724583E-2","2.8958705146926552E-15","3.0008430987818300E+0","2.2181061712267196E+0","1.2467179400502926E+0","1.0000000000152300E+0","2.528017528540000E-5"
"67","1.0137593262144668E+0","-6.4545073345282451E-22","2.4843187432001472E-2","2.5483431889193893E-15","-2.8428965590257024E-2","8.5025665520359950E-15","3.0008430647770798E+0","2.3810601370531814E+0","1.3383085208951384E+0","2.1758146530748901E+0","2.528017528540000E-5"
"66","1.0123447817222830E+0","-6.4544214847581365E-22","2.5083304631759961E-2","9.8863456980840345E-16","-2.6704893050295303E-2","5.3097320854687270E-16","3.0008427559214699E+0","2.2205360293035707E+0","1.2480836761433090E+0","1.0000000000000000E+0","2.528017528540000E-5"
"65","1.0137381782513786E+0","-6.4545090434460932E-22","2.4848643125790958E-2","1.3654773219378194E-15","-2.8405998995607244E-2","4.0841350340672424E-16","3.0008426924348899E+0","2.3786267349819092E+0","1.3369407928499417E+0","2.1327849557272902E+0","2.528017528540000E-5"
"64","1.0123666061040106E+0","-6.4544181535788014E-22","2.5081264470973044E-2","1.0962416681896774E-15","-2.6734205440567361E-2","1.8750666179793002E-15","3.0008424226599999E+0","2.2229659855323747E+0","1.2494494674040182E+0","1.0000000000000000E+0","2.528017528540000E-5"
"63","1.0137170249774416E+0","-6.4545027795563748E-22","2.4854034999408761E-2","8.2870510553742895E-16","-2.8382935174914720E-2","-2.0247597587577289E-16","3.0008423324850200E+0","2.3761933358421219E+0","1.3355730664524277E+0","2.0902262180010802E+0","2.528017528540000E-5"
"62","1.0123884152045906E+0","-6.4544090365949490E-22","2.5079180901694413E-2","9.7114189102567290E-16","-2.6763417464118217E-2","-8.5213281201644541E-16","3.0008420990271598E+0","2.2253960386731233E+0","1.2508153131354565E+0","1.0000000001531999E+0","2.528017528540000E-5"
"61","1.0136958662216407E+0","-6.4544852605000042E-22","2.4859363484090333E-2","1.5539917958914336E-15","-2.8359774192137106E-2","-1.0013648745779279E-15","3.0008419848680501E+0","2.3737599414660786E+0","1.3342053427324432E+0","2.0481350171280401E+0","2.528017528540000E-5"
"60","1.0124102091740117E+0","-6.4544186564136722E-22","2.5077053694802759E-2","3.2405535885928397E-15","-2.6792529278105760E-2","1.7699766892943056E-14","3.0008417850530602E+0","2.2278261874826031E+0","1.2521812126388581E+0","1.0000000000000000E+0","2.528017528540000E-5"
"59","1.0136747018137706E+0","-6.4544977037376560E-22","2.4864629006623732E-2","2.8490767185048853E-15","-2.8336516107325405E-2","8.9557817486846764E-15","3.0008416495251700E+0","2.3713265536691734E+0","1.3328376227103564E+0","2.0065080594093998E+0","2.528017528540000E-5"
"58","1.0124319881621746E+0","-6.4544218060379123E-22","2.5074882618899379E-2","3.5519026695253025E-16","-2.6821541036235720E-2","3.2548902019567997E-16","3.0008414807681398E+0","2.2302564307142521E+0","1.2535471652135750E+0","1.0000000001252500E+0","2.528017528540000E-5"
"57","1.0136535315844224E+0","-6.4544914618444876E-22","2.4869831989402128E-2","4.9095387130651766E-16","-2.8313160976632633E-2","-2.9931535276417479E-15","3.0008413263982199E+0","2.3688931742502799E+0","1.3314699073972496E+0","1.9653421826468400E+0","2.528017528540000E-5"
"56","1.0124537523188915E+0","-6.4544037377349238E-22","2.5072667440285096E-2","2.1733713847333301E-15","-2.6850452888831880E-2","6.1305893406800543E-15","3.0008411862031501E+0","2.2326867671179431E+0","1.2549131701569556E+0","1.0000000000000000E+0","2.528017528540000E-5"
"55","1.0136323553649664E+0","-6.4544699303914612E-22","2.4874972850476632E-2","1.6621515004812400E-15","-2.8289708852359631E-2","3.1938363600795871E-15","3.0008410154296699E+0","2.3664598049920484E+0","1.3301021977950864E+0","1.9246343579858300E+0","2.528017528540000E-5"
